HITId,AssignmentId,WorkerId,Input.ads_id,Input.atypical,Input.topic,Input.action_a,Input.action_b,Input.action_c,Input.action_d,Input.action_e,Input.action_correct,Answer.age.age_18,Answer.age.age_18_24,Answer.age.age_25_34,Answer.age.age_35_44,Answer.age.age_45_54,Answer.age.age_55_64,Answer.age.age_65,Answer.age.unknown,Answer.artistic_1.agree,Answer.artistic_1.disagree,Answer.artistic_1.neutral,Answer.artistic_2.agree,Answer.artistic_2.disagree,Answer.artistic_2.neutral,Answer.artistic_3.agree,Answer.artistic_3.disagree,Answer.artistic_3.neutral,Answer.atypicality_1.agree,Answer.atypicality_1.disagree,Answer.atypicality_1.neutral,Answer.atypicality_2.agree,Answer.atypicality_2.disagree,Answer.atypicality_2.neutral,Answer.atypicality_3.agree,Answer.atypicality_3.disagree,Answer.atypicality_3.neutral,Answer.effectiveness.a,Answer.effectiveness.b,Answer.effectiveness.c,Answer.effectiveness.d,Answer.effectiveness.e,Answer.overall.1,Answer.overall.2,Answer.overall.3,Answer.overall.4,Answer.overall.5,Answer.pc_1.agree,Answer.pc_1.disagree,Answer.pc_1.neutral,Answer.pc_2.agree,Answer.pc_2.disagree,Answer.pc_2.neutral,Answer.pc_3.agree,Answer.pc_3.disagree,Answer.pc_3.neutral,Answer.worker_feedbacks,Answer.worker_location_live,Input.topic_text,Input.super_topic,Answer.ethnicity.no,Answer.ethnicity.not_say,Answer.ethnicity.yes,Answer.gender.female,Answer.gender.male,Answer.gender.nb,Answer.gender.not_say,Answer.growing_up,Answer.race.american_indian,Answer.race.asian,Answer.race.black,Answer.race.hawaiian,Answer.race.not_say,Answer.race.other_race,Answer.race.white,unique_id,effectiveness_correct,value_pc_1,value_pc_2,value_pc_3,acc_raw_pc,acc_th0_pc,acc_th3_pc,acc_single_pc,acc_norm_raw_pc,acc_norm_th0_pc,acc_norm_th3_pc,value_atypicality_1,value_atypicality_2,value_atypicality_3,acc_raw_atypicality,acc_th0_atypicality,acc_th3_atypicality,acc_single_atypicality,acc_norm_raw_atypicality,acc_norm_th0_atypicality,acc_norm_th3_atypicality,value_artistic_1,value_artistic_2,value_artistic_3,acc_raw_artistic,acc_th0_artistic,acc_th3_artistic,acc_single_artistic,acc_norm_raw_artistic,acc_norm_th0_artistic,acc_norm_th3_artistic,value_effectiveness,value_overall,demo_location,demo_age,value_overall_norm
3IQ9O0AYXPFQYANC087R3B4ZAMZIT7,3NVC2EB65AFABD2HFDS5W6PG6NR3YA,A3W0SCW5UYEB0F,0/85300.jpg,False,"""Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)"" ",I should visit this place,I should buy these undergarments.,I should take photos when I travel.,I should buy this product because it provides many toy figures at a low price that is far below the retail price.,I should use Olay soap,c,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,,United States,,,,,,,,,,,,,,,,,,31,False,-1,-1,-1,-3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,a,3,United States,60,0
3IQ9O0AYXPFQYANC087R3B4ZAMZIT7,3OJSZ2ATDCCUA8TK6NQYYQ33G0Z57N,A2R1GDWV4RLIUY,0/85300.jpg,False,"""Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)"" ",I should visit this place,I should buy these undergarments.,I should take photos when I travel.,I should buy this product because it provides many toy figures at a low price that is far below the retail price.,I should use Olay soap,c,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,,USA,,,,,,,,,,,,,,,,,,32,True,-1,0,-1,-2,1,1,0,-1,1,0,-1,-1,-1,-3,0,0,0,-1,0,0,-1,0,0,-1,1,0,0,0,0,0,c,3,USA,40,0
3IQ9O0AYXPFQYANC087R3B4ZAMZIT7,3PQ8K71NHH09ZG3Z8MTZGSLFDFZAA8,A2COPP4Y0UYN0B,0/85300.jpg,False,"""Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)"" ",I should visit this place,I should buy these undergarments.,I should take photos when I travel.,I should buy this product because it provides many toy figures at a low price that is far below the retail price.,I should use Olay soap,c,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,,Portugal,,,,,,,,,,,,,,,,,,33,False,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,0,-1,0,1,0,1,0,1,0,a,3,Portugal,50,0
3IQ9O0AYXPFQYANC087R3B4ZAMZIT7,3R0T90IZ1CSY2MD0E0H0I9M69BCGC1,AAGBW25TZVAX7,0/85300.jpg,False,"""Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)"" ",I should visit this place,I should buy these undergarments.,I should take photos when I travel.,I should buy this product because it provides many toy figures at a low price that is far below the retail price.,I should use Olay soap,c,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,,United States,,,,,,,,,,,,,,,,,,34,False,-1,0,0,-1,1,1,0,0,1,0,1,1,1,3,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,a,2,United States,40,0
3IQ9O0AYXPFQYANC087R3B4ZAMZIT7,3RRCEFRB76SZG1SA5ZJ4Y0JL29D4BI,A5WWHKD82I8UE,0/85300.jpg,False,"""Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)"" ",I should visit this place,I should buy these undergarments.,I should take photos when I travel.,I should buy this product because it provides many toy figures at a low price that is far below the retail price.,I should use Olay soap,c,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,,USA,,,,,,,,,,,,,,,,,,35,False,0,-1,0,-1,1,0,0,0,1,0,1,1,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,a,2,USA,40,0
3IQ9O0AYXPFQYANC087R3B4ZAMZIT7,3U5NZHP4LBIVW7HF3BLON9XEKKFPHB,A34YDGVZKRJ0LZ,0/85300.jpg,False,"""Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)"" ",I should visit this place,I should buy these undergarments.,I should take photos when I travel.,I should buy this product because it provides many toy figures at a low price that is far below the retail price.,I should use Olay soap,c,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,"this was very ambiguous, not sure if it's a photo app ad or a an ad for prague?",usa,,,,,,,,,,,,,,,,,,36,True,1,0,1,2,1,1,1,1,1,0,1,1,0,2,1,0,1,1,1,0,1,-1,-1,-1,1,0,1,0,1,0,c,3,usa,60,0
3IQ9O0AYXPFQYANC087R3B4ZAMZIT7,3WT783CTPVX2B55PYEPMHYV9V0PCBR,A3PUUVUDORJS8W,0/85300.jpg,False,"""Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)"" ",I should visit this place,I should buy these undergarments.,I should take photos when I travel.,I should buy this product because it provides many toy figures at a low price that is far below the retail price.,I should use Olay soap,c,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,,England,,,,,,,,,,,,,,,,,,37,False,1,0,1,2,1,0,1,1,1,0,1,1,0,2,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,a,2,England,30,-1
3IQ9O0AYXPFQYANC087R3B4ZAMZIT7,3YT88D1N0SEFR8D0BYRENYA58893K6,A2FP41BSPG0Y4A,0/85300.jpg,False,"""Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)"" ",I should visit this place,I should buy these undergarments.,I should take photos when I travel.,I should buy this product because it provides many toy figures at a low price that is far below the retail price.,I should use Olay soap,c,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,,USA,,,,,,,,,,,,,,,,,,38,True,1,0,1,2,1,0,1,1,1,0,1,-1,0,0,0,0,1,0,0,0,1,1,1,3,1,1,1,1,1,0,c,3,USA,40,0
3IQ9O0AYXPFQYANC087R3B4ZAMZIT7,3YW4XOSQKA1XK14XI8HX5S46GPY1U2,A15X8ATAWSRXIF,0/85300.jpg,False,"""Vacation and travel (airlines, cruises, theme parks, hotels, travel agents, etc.)"" ",I should visit this place,I should buy these undergarments.,I should take photos when I travel.,I should buy this product because it provides many toy figures at a low price that is far below the retail price.,I should use Olay soap,c,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,,USA,,,,,,,,,,,,,,,,,,39,False,0,0,0,0,1,1,0,0,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,0,0,0,0,1,1,0,0,1,0,a,3,USA,50,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,30X31N5D6N6DZCPTPMFQ1SFLVSDSA3,A2R1GDWV4RLIUY,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,,USA,,,,,,,,,,,,,,,,,,40,True,1,1,1,3,1,1,1,1,1,0,0,1,1,2,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,d,2,USA,40,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,336YQZE83FUDVB07ATSNH80TE40M5I,A9HQ3E0F2AGVO,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,,USA,,,,,,,,,,,,,,,,,,41,True,0,0,0,0,1,1,0,0,1,0,-1,-1,-1,-3,0,0,0,-1,0,0,0,1,1,2,1,0,1,0,0,0,d,3,USA,40,-1
3QTFNPMJDPYEYN723G91U71XHHFNZ8,33C7UALJV5EZM4XKF5GS90MHG0K181,A2XZLEY2RCF5VM,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,,Canada,,,,,,,,,,,,,,,,,,42,True,1,0,1,2,1,0,1,1,1,0,0,1,1,2,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,d,4,Canada,40,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,33OOO72IV1127RZ6Y0G7HS1VXCMCTK,A3RVHUY67SVXQV,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,USA,,,,,,,,,,,,,,,,,,43,True,1,1,1,3,1,1,1,1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,0,1,0,1,1,1,1,0,1,0,d,4,USA,40,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,36TFCYNS4OQ05GJ6P2V5HMJHRVFHXB,A3PUUVUDORJS8W,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,,England,,,,,,,,,,,,,,,,,,44,True,1,0,1,2,1,0,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,-1,1,1,0,1,0,1,0,d,4,England,30,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3AMW0RGHOXIN633Q69G1STUA7J1NP6,A3I9XLIHPPWPN1,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,,United States,,,,,,,,,,,,,,,,,,45,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,1,1,1,0,d,4,United States,60,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3B1NLC6UGJCHWBM4J53629LD5KOGPP,A34YDGVZKRJ0LZ,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,,USA,,,,,,,,,,,,,,,,,,46,True,0,0,1,1,1,1,1,0,1,0,-1,-1,-1,-3,1,0,0,-1,1,0,1,1,1,3,1,1,1,1,1,0,d,4,USA,60,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3HMIGG0U45MWCA8NRUN1NNXRQI1Y81,A2COPP4Y0UYN0B,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,Portugal,,,,,,,,,,,,,,,,,,47,True,-1,-1,-1,-3,1,1,0,-1,1,0,0,0,0,0,1,1,0,0,1,0,-1,1,1,1,1,0,1,0,1,0,d,2,Portugal,50,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3JJVG1YBEVDHCKWAJ42E3SPZ1YM5BN,AAGBW25TZVAX7,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,,United States,,,,,,,,,,,,,,,,,,48,True,-1,-1,0,-2,1,1,0,-1,1,0,-1,0,0,-1,1,1,0,0,1,0,1,0,1,2,1,1,1,1,1,0,d,4,United States,40,1
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3JWH6J9I9CTL292GN4Y0X9PLR31BN1,A1DMXEJGJY02E1,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,,USA,,,,,,,,,,,,,,,,,,49,True,1,0,1,2,1,0,1,1,1,0,-1,1,-1,-1,1,1,1,0,1,0,1,0,1,2,1,1,1,1,1,0,d,4,USA,40,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3LRKMWOKBPXLVLG37ZGJR3TQ6EV2ZB,A2FP41BSPG0Y4A,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,USA,,,,,,,,,,,,,,,,,,50,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,0,1,2,1,1,1,1,1,0,d,4,USA,40,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3MHW492WWKTUT5FMGKA0L6USS61MVH,A2I4PRZ9IZMKON,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,,United States,,,,,,,,,,,,,,,,,,51,True,1,1,1,3,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,3,1,1,1,1,1,0,d,3,United States,30,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3NL0RFNU0Z3094W4BCWXX32BM8D4K0,A3W0SCW5UYEB0F,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,,United States,,,,,,,,,,,,,,,,,,52,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,d,3,United States,60,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3PWWM24LHCE6BPFGY9G6EJWM7FH28J,A2VO8C41JJIQY9,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,,India,,,,,,,,,,,,,,,,,,53,True,1,1,1,3,1,1,1,1,1,0,-1,-1,-1,-3,0,0,0,-1,0,0,1,0,0,1,1,0,1,0,1,0,d,3,India,40,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3QBD8R3Z2LZJZVHJ94OQ4KJK7N14OJ,AZLZA0Q87TJZO,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,,United States,,,,,,,,,,,,,,,,,,54,True,-1,-1,0,-2,1,1,0,-1,1,0,-1,-1,-1,-3,1,0,0,-1,0,0,0,1,1,2,1,1,1,0,1,0,d,3,United States,50,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3R2PKQ87NGOP7ZVMHDBH6H4YHZ3IM1,A41APS6V2Z1FJ,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,US,,,,,,,,,,,,,,,,,,55,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,d,4,US,60,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3SB5N7Y3ONKE8UIK2KOGN8K51AI0G8,A377LTGWJKY2IW,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,Canada,,,,,,,,,,,,,,,,,,56,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,0,1,2,1,0,1,0,0,0,d,4,Canada,60,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3SKEMFQBZNL1S5J6NFMAEFIGSZVK8N,A3B7TNVOISSZ2O,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,United States of America,,,,,,,,,,,,,,,,,,57,True,-1,-1,-1,-3,1,1,0,-1,1,0,-1,-1,-1,-3,1,1,0,-1,1,0,1,1,1,3,1,1,1,1,1,0,d,2,United States of America,50,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3TMFV4NEPSUSN5DNCT5D2QCBEWOW8U,A5WWHKD82I8UE,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,,USA,,,,,,,,,,,,,,,,,,58,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,d,3,USA,40,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3X65QVEQIK3EOER1PREGV1RE7UULCE,A1OZPLHNIU1519,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,USA,,,,,,,,,,,,,,,,,,59,True,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,0,1,2,1,0,1,1,1,0,d,4,USA,60,0
3X2LT8FDIFYP1LFTMR0BD6HKBKCW83,32EYX73OYKPLD63EG2WCBJMJHN9RU2,AZLZA0Q87TJZO,0/81460.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy Whitman's Chocolate.,I should eat at KFC,I should buy Hanes Perfect Fit Socks,I should buy a Kodak camera.,I should buy that appliance,b,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,,United States,,,,,,,,,,,,,,,,,,60,True,1,0,1,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,1,1,1,1,0,b,4,United States,50,0
