HITId,AssignmentId,WorkerId,Input.ads_id,Input.atypical,Input.topic,Input.action_a,Input.action_b,Input.action_c,Input.action_d,Input.action_e,Input.action_correct,Answer.age.age_18,Answer.age.age_18_24,Answer.age.age_25_34,Answer.age.age_35_44,Answer.age.age_45_54,Answer.age.age_55_64,Answer.age.age_65,Answer.age.unknown,Answer.artistic_1.agree,Answer.artistic_1.disagree,Answer.artistic_1.neutral,Answer.artistic_2.agree,Answer.artistic_2.disagree,Answer.artistic_2.neutral,Answer.artistic_3.agree,Answer.artistic_3.disagree,Answer.artistic_3.neutral,Answer.atypicality_1.agree,Answer.atypicality_1.disagree,Answer.atypicality_1.neutral,Answer.atypicality_2.agree,Answer.atypicality_2.disagree,Answer.atypicality_2.neutral,Answer.atypicality_3.agree,Answer.atypicality_3.disagree,Answer.atypicality_3.neutral,Answer.effectiveness.a,Answer.effectiveness.b,Answer.effectiveness.c,Answer.effectiveness.d,Answer.effectiveness.e,Answer.overall.1,Answer.overall.2,Answer.overall.3,Answer.overall.4,Answer.overall.5,Answer.pc_1.agree,Answer.pc_1.disagree,Answer.pc_1.neutral,Answer.pc_2.agree,Answer.pc_2.disagree,Answer.pc_2.neutral,Answer.pc_3.agree,Answer.pc_3.disagree,Answer.pc_3.neutral,Answer.worker_feedbacks,Answer.worker_location_live,unique_id,value_pc_1,value_pc_2,value_pc_3,acc_raw_pc,acc_th0_pc,acc_th3_pc,acc_single_pc,acc_norm_raw_pc,acc_norm_th0_pc,acc_norm_th3_pc,value_atypicality_1,value_atypicality_2,value_atypicality_3,acc_raw_atypicality,acc_th0_atypicality,acc_th3_atypicality,acc_single_atypicality,acc_norm_raw_atypicality,acc_norm_th0_atypicality,acc_norm_th3_atypicality,value_artistic_1,value_artistic_2,value_artistic_3,acc_raw_artistic,acc_th0_artistic,acc_th3_artistic,acc_single_artistic,acc_norm_raw_artistic,acc_norm_th0_artistic,acc_norm_th3_artistic,value_effectiveness,value_overall,demo_location,demo_age,value_overall_norm
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3B1NLC6UGJCHWBM4J53629LD5KOGPP,A34YDGVZKRJ0LZ,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,,USA,34,0,0,1,1,1,1,1,0,1,0,-1,-1,-1,-3,1,0,0,-2,1,0,1,1,1,3,1,1,1,2,1,0,d,4,USA,60,1
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3JJVG1YBEVDHCKWAJ42E3SPZ1YM5BN,AAGBW25TZVAX7,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,,United States,35,-1,-1,0,-2,1,1,0,-1,1,0,-1,0,0,-1,1,1,0,0,1,0,1,0,1,2,1,1,1,1,1,0,d,4,United States,40,2
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3JWH6J9I9CTL292GN4Y0X9PLR31BN1,A1DMXEJGJY02E1,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,,USA,36,1,0,1,2,1,0,1,1,1,0,-1,1,-1,-1,1,1,1,0,1,0,1,0,1,2,1,1,1,1,1,0,d,4,USA,40,1
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3LRKMWOKBPXLVLG37ZGJR3TQ6EV2ZB,A2FP41BSPG0Y4A,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,USA,37,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,0,1,2,1,1,1,1,1,0,d,4,USA,40,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3NL0RFNU0Z3094W4BCWXX32BM8D4K0,A3W0SCW5UYEB0F,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,,United States,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,d,3,United States,60,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3PWWM24LHCE6BPFGY9G6EJWM7FH28J,A2VO8C41JJIQY9,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,,India,39,1,1,1,3,1,1,1,2,1,0,-1,-1,-1,-3,0,0,0,-2,0,0,1,0,0,1,1,0,1,0,1,0,d,3,India,40,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3QBD8R3Z2LZJZVHJ94OQ4KJK7N14OJ,AZLZA0Q87TJZO,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,,United States,40,-1,-1,0,-2,1,1,0,-1,1,0,-1,-1,-1,-3,1,0,0,-2,0,0,0,1,1,2,1,1,1,0,1,0,d,3,United States,50,0
3QTFNPMJDPYEYN723G91U71XHHFNZ8,3R2PKQ87NGOP7ZVMHDBH6H4YHZ3IM1,A41APS6V2Z1FJ,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,US,41,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,d,4,US,60,1
335VBRURE2GVYQCC6JCJRW5VOJRE9Q,3GS6S824SADDQC0RIVUWKN26Y9BWN1,A1TTSDPGBHOO9P,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,,USA,42,0,1,0,1,1,1,1,-2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,d,4,USA,40,0
335VBRURE2GVYQCC6JCJRW5VOJRE9Q,3VBEN272M4FE932WBM70XEQORK2GS7,A3NGN0SM7SBYB9,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,,USA,43,1,0,1,2,1,1,1,0,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,d,4,USA,40,-2
335VBRURE2GVYQCC6JCJRW5VOJRE9Q,3XXU1SWE86BDY35HGKW6RM92YXG0A2,A2Y7FD1D7PUGBL,0/139270.jpg,True,"""Soda, juice, milk, energy drinks, water"" ",I should buy food.,I should subscribe to Comcast.,I should buy this product.,i should want to drink a coke,I should wear cover girl,d,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,Venezuela,44,-1,-1,-1,-3,1,1,0,-2,1,0,0,0,0,0,1,1,0,0,1,0,0,-1,0,-1,1,0,0,0,0,0,d,2,Venezuela,40,-1
3X2LT8FDIFYP1LFTMR0BD6HKBKCW83,32EYX73OYKPLD63EG2WCBJMJHN9RU2,AZLZA0Q87TJZO,0/81460.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy Whitman's Chocolate.,I should eat at KFC,I should buy Hanes Perfect Fit Socks,I should buy a Kodak camera.,I should buy that appliance,b,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,,United States,45,1,0,1,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,1,1,1,2,1,0,b,4,United States,50,0
3X2LT8FDIFYP1LFTMR0BD6HKBKCW83,35GCEFQ6IP4AG3CMBZUOADYIC2L3ZX,A2VO8C41JJIQY9,0/81460.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy Whitman's Chocolate.,I should eat at KFC,I should buy Hanes Perfect Fit Socks,I should buy a Kodak camera.,I should buy that appliance,b,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,,India,46,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,0,0,0,-2,0,0,1,1,1,3,1,1,1,2,1,0,b,1,India,30,-2
3X2LT8FDIFYP1LFTMR0BD6HKBKCW83,388U7OUMFRH5XKRYIVISMCYCZAF0R4,A41APS6V2Z1FJ,0/81460.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy Whitman's Chocolate.,I should eat at KFC,I should buy Hanes Perfect Fit Socks,I should buy a Kodak camera.,I should buy that appliance,b,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,,US,47,0,1,0,1,1,1,1,0,1,0,1,1,1,3,1,1,1,2,1,0,0,1,1,2,1,1,1,1,1,0,b,3,US,50,0
3X2LT8FDIFYP1LFTMR0BD6HKBKCW83,39RP059ME19FKRHGB3J0KU0LMHRBM9,A2XZLEY2RCF5VM,0/81460.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy Whitman's Chocolate.,I should eat at KFC,I should buy Hanes Perfect Fit Socks,I should buy a Kodak camera.,I should buy that appliance,b,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,,Canada,48,0,0,1,1,1,0,1,0,1,0,-1,0,-1,-2,1,1,0,-1,1,0,1,0,1,2,1,1,1,1,1,0,b,4,Canada,40,0
3X2LT8FDIFYP1LFTMR0BD6HKBKCW83,3BGYGHDBBH0VPADRIS754SJJKRR225,A34YDGVZKRJ0LZ,0/81460.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy Whitman's Chocolate.,I should eat at KFC,I should buy Hanes Perfect Fit Socks,I should buy a Kodak camera.,I should buy that appliance,b,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,,USA,49,-1,0,-1,-2,1,1,0,-1,1,0,-1,0,0,-1,1,0,0,0,1,0,1,1,1,3,1,1,1,2,1,0,b,3,USA,60,0
3X2LT8FDIFYP1LFTMR0BD6HKBKCW83,3CCZ6YKWRRZYORHDLKOICMU9CIY59V,A1DMXEJGJY02E1,0/81460.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy Whitman's Chocolate.,I should eat at KFC,I should buy Hanes Perfect Fit Socks,I should buy a Kodak camera.,I should buy that appliance,b,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,,USA,50,1,0,0,1,1,0,1,0,1,0,1,1,0,2,1,1,1,1,1,0,1,1,1,3,1,1,1,2,1,0,b,2,USA,40,-1
3X2LT8FDIFYP1LFTMR0BD6HKBKCW83,3CP1TO84PDHNO7WE0B932ZMV5FJ250,A2FP41BSPG0Y4A,0/81460.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy Whitman's Chocolate.,I should eat at KFC,I should buy Hanes Perfect Fit Socks,I should buy a Kodak camera.,I should buy that appliance,b,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,USA,51,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,b,5,USA,40,2
3X2LT8FDIFYP1LFTMR0BD6HKBKCW83,3G2UL9A02XUQTCTYB603QWH3CTL67B,A3RVHUY67SVXQV,0/81460.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy Whitman's Chocolate.,I should eat at KFC,I should buy Hanes Perfect Fit Socks,I should buy a Kodak camera.,I should buy that appliance,b,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,,USA,52,0,0,0,0,1,1,0,0,1,0,1,1,1,3,1,1,1,2,1,0,1,1,0,2,1,1,1,1,1,0,b,3,USA,40,0
3X2LT8FDIFYP1LFTMR0BD6HKBKCW83,3LEP4MGT30GCGXB3YAKX14DRC7PBDO,A2R1GDWV4RLIUY,0/81460.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy Whitman's Chocolate.,I should eat at KFC,I should buy Hanes Perfect Fit Socks,I should buy a Kodak camera.,I should buy that appliance,b,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,,USA,53,-1,-1,-1,-3,1,1,0,-2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,b,2,USA,40,-2
3X2LT8FDIFYP1LFTMR0BD6HKBKCW83,3PH3VY7DJ5D771EALJ5QFA9FCYCZW4,AAGBW25TZVAX7,0/81460.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy Whitman's Chocolate.,I should eat at KFC,I should buy Hanes Perfect Fit Socks,I should buy a Kodak camera.,I should buy that appliance,b,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,,United States,54,1,-1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,-1,0,0,1,1,1,0,1,0,b,2,United States,40,0
3X2LT8FDIFYP1LFTMR0BD6HKBKCW83,3RYC5T2D7N98L1VIZGXI1DZK8GQPRW,A3I9XLIHPPWPN1,0/81460.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy Whitman's Chocolate.,I should eat at KFC,I should buy Hanes Perfect Fit Socks,I should buy a Kodak camera.,I should buy that appliance,b,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,,United States,55,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,1,2,1,0,b,3,United States,60,0
3X2LT8FDIFYP1LFTMR0BD6HKBKCW83,3ZSANO2JCZN8V361021IFTQCSS1SFV,A3W0SCW5UYEB0F,0/81460.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy Whitman's Chocolate.,I should eat at KFC,I should buy Hanes Perfect Fit Socks,I should buy a Kodak camera.,I should buy that appliance,b,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,United States,56,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,0,0,1,1,1,1,1,0,1,0,b,4,United States,60,1
3MDWE879V0IXRN0SWSATQOZALME9BL,3IAS3U3I0ZWPDNDN1L0G5LMNDDZB26,A1TTSDPGBHOO9P,0/81460.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy Whitman's Chocolate.,I should eat at KFC,I should buy Hanes Perfect Fit Socks,I should buy a Kodak camera.,I should buy that appliance,b,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,USA,57,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,b,5,USA,40,2
3MDWE879V0IXRN0SWSATQOZALME9BL,3A4NIXBJ7QFRX03S2G8UYXWQVC5LM5,A3NGN0SM7SBYB9,0/81460.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy Whitman's Chocolate.,I should eat at KFC,I should buy Hanes Perfect Fit Socks,I should buy a Kodak camera.,I should buy that appliance,b,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,,USA,58,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,b,4,USA,40,-2
3MDWE879V0IXRN0SWSATQOZALME9BL,3LEIZ60CD3FWV512S8VY1Q14AMEZ9B,A2Y7FD1D7PUGBL,0/81460.jpg,True,"""Restaurants, cafe, fast food"" ",I should buy Whitman's Chocolate.,I should eat at KFC,I should buy Hanes Perfect Fit Socks,I should buy a Kodak camera.,I should buy that appliance,b,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,,Venezuela,59,1,1,1,3,1,1,1,2,1,0,1,1,1,3,1,1,1,2,1,0,1,0,1,2,1,0,1,1,1,0,b,3,Venezuela,40,0
34O39PNDLPO3VNWEQ9AFH9Z4RBIBRE,326O153BM2EAN0NN81MN2CJCF84ED1,A2FP41BSPG0Y4A,0/109120.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy Axe deodorant.,I should buy this North Face jacket.,I should buy Kate Spade,I should shop westinghouse,I should get Taylor plastics.,b,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,,USA,60,1,1,1,3,1,1,1,2,1,0,0,1,1,2,1,1,1,1,1,0,1,1,1,3,1,1,1,2,1,0,b,5,USA,40,2
34O39PNDLPO3VNWEQ9AFH9Z4RBIBRE,34BBWHLWHURLCBP0LFH4FF6PF91IWS,A2XZLEY2RCF5VM,0/109120.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy Axe deodorant.,I should buy this North Face jacket.,I should buy Kate Spade,I should shop westinghouse,I should get Taylor plastics.,b,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,,Canada,61,-1,1,1,1,1,0,1,0,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,1,1,1,3,1,1,1,2,1,0,b,5,Canada,40,2
34O39PNDLPO3VNWEQ9AFH9Z4RBIBRE,3570Y55XZ9ZB5PE5ASZPF0EPASVGYU,A3W0SCW5UYEB0F,0/109120.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy Axe deodorant.,I should buy this North Face jacket.,I should buy Kate Spade,I should shop westinghouse,I should get Taylor plastics.,b,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,,United States,62,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,1,0,-2,1,0,0,0,0,0,1,1,0,0,1,0,b,3,United States,60,0
34O39PNDLPO3VNWEQ9AFH9Z4RBIBRE,35DR22AR5X0LB8C7AH63DSI73GO3XS,AZLZA0Q87TJZO,0/109120.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy Axe deodorant.,I should buy this North Face jacket.,I should buy Kate Spade,I should shop westinghouse,I should get Taylor plastics.,b,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,,United States,63,-1,-1,-1,-3,1,1,0,-2,1,0,-1,-1,-1,-3,1,0,0,-2,0,0,0,1,1,2,1,1,1,0,1,0,b,3,United States,50,0
34O39PNDLPO3VNWEQ9AFH9Z4RBIBRE,36AHBNMV1BS8T54E82YH9FBSWXSDYN,A34YDGVZKRJ0LZ,0/109120.jpg,False,"""Clothing and accessories (jeans, shoes, eye glasses, handbags, watches, jewelry)"" ",I should buy Axe deodorant.,I should buy this North Face jacket.,I should buy Kate Spade,I should shop westinghouse,I should get Taylor plastics.,b,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,,usa,64,-1,-1,0,-2,1,1,0,-1,1,0,-1,-1,-1,-3,1,0,0,-2,1,0,1,1,0,2,1,1,1,1,1,0,b,4,usa,60,1
